"JS","2","","","","2025-03-13 10:41:43 AM","","Work Test 2","COMPASS 2025","","","","","","","","","",""
"SH","2","","","","2025-03-13 10:41:43 AM","2025-03-13 10:41:46 AM","","","01514-24-PAD-R1-1 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","1 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:41:46 AM","2025-03-13 10:41:50 AM","","","01514-24-PAD-R1-2 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","2 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:41:50 AM","2025-03-13 10:41:55 AM","","","01514-24-PAD-R1-3 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","3 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:41:55 AM","2025-03-13 10:42:00 AM","","","01514-24-PAD-R1-4 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","4 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:42:00 AM","2025-03-13 10:42:05 AM","","","01514-24-PAD-R1-5 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","5 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:42:05 AM","2025-03-13 10:42:10 AM","","","01514-24-PAD-R1-6 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","6 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:42:10 AM","2025-03-13 10:42:15 AM","","","01514-24-PAD-R1-7 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","7 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:42:15 AM","2025-03-13 10:42:20 AM","","","01514-24-PAD-R1-8 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","8 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:42:20 AM","2025-03-13 10:42:25 AM","","","01514-24-PAD-R1-9 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","9 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:42:25 AM","2025-03-13 10:42:30 AM","","","01514-24-PAD-R1-10 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","10 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:42:30 AM","2025-03-13 10:42:35 AM","","","01514-24-PAD-R1-11 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","11 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:42:35 AM","2025-03-13 10:42:40 AM","","","01514-24-PAD-R1-12 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","12 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:42:40 AM","2025-03-13 10:42:45 AM","","","01514-24-PAD-R1-13 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","13 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:42:45 AM","2025-03-13 10:42:51 AM","","","01514-24-PAD-R1-14 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","14 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:42:51 AM","2025-03-13 10:42:55 AM","","","01514-24-PAD-R1-15 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","15 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"JF","2","","","","","2025-03-13 10:43:00 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","2025-03-13 10:45:46 AM","","Work Test 2","COMPASS 2025","","","","","","","","","",""
"SH","1","","","","2025-03-13 10:45:46 AM","2025-03-13 10:45:49 AM","","","01514-24-PAD-R1-1 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","1 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\test.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","1","","","","2025-03-13 10:45:49 AM","2025-03-13 10:45:53 AM","","","01514-24-PAD-R1-2 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","2 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\test.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","1","","","","2025-03-13 10:45:53 AM","2025-03-13 10:45:58 AM","","","01514-24-PAD-R1-3 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","3 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\test.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","1","","","","2025-03-13 10:45:58 AM","2025-03-13 10:46:03 AM","","","01514-24-PAD-R1-4 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","4 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\test.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","1","","","","2025-03-13 10:46:03 AM","2025-03-13 10:46:08 AM","","","01514-24-PAD-R1-5 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","5 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\test.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","1","","","","2025-03-13 10:46:08 AM","2025-03-13 10:46:13 AM","","","01514-24-PAD-R1-6 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","6 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\test.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","1","","","","2025-03-13 10:46:13 AM","2025-03-13 10:46:18 AM","","","01514-24-PAD-R1-7 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","7 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\test.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","1","","","","2025-03-13 10:46:18 AM","2025-03-13 10:46:23 AM","","","01514-24-PAD-R1-8 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","8 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\test.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","1","","","","2025-03-13 10:46:23 AM","2025-03-13 10:46:28 AM","","","01514-24-PAD-R1-9 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","9 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\test.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","1","","","","2025-03-13 10:46:28 AM","2025-03-13 10:46:33 AM","","","01514-24-PAD-R1-10 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","10 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\test.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","1","","","","2025-03-13 10:46:33 AM","2025-03-13 10:46:38 AM","","","01514-24-PAD-R1-11 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","11 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\test.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","1","","","","2025-03-13 10:46:38 AM","2025-03-13 10:46:43 AM","","","01514-24-PAD-R1-12 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","12 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\test.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","1","","","","2025-03-13 10:46:43 AM","2025-03-13 10:46:48 AM","","","01514-24-PAD-R1-13 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","13 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\test.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","1","","","","2025-03-13 10:46:48 AM","2025-03-13 10:46:53 AM","","","01514-24-PAD-R1-14 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","14 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\test.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","1","","","","2025-03-13 10:46:53 AM","2025-03-13 10:46:58 AM","","","01514-24-PAD-R1-15 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","15 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\test.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"JF","1","","","","","2025-03-13 10:47:03 AM","","","","","","","","","","","","Plotted"
"JS","2","","","","2025-03-13 10:49:48 AM","","Work Test 2","COMPASS 2025","","","","","","","","","",""
"SH","2","","","","2025-03-13 10:49:48 AM","2025-03-13 10:49:50 AM","","","01514-24-PAD-R1-1 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","1 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:49:50 AM","2025-03-13 10:49:50 AM","","","01514-24-PAD-R1-2 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","2 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:49:50 AM","2025-03-13 10:49:50 AM","","","01514-24-PAD-R1-3 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","3 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:49:50 AM","2025-03-13 10:49:51 AM","","","01514-24-PAD-R1-4 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","4 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:49:51 AM","2025-03-13 10:49:51 AM","","","01514-24-PAD-R1-5 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","5 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:49:51 AM","2025-03-13 10:49:51 AM","","","01514-24-PAD-R1-6 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","6 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:49:51 AM","2025-03-13 10:49:51 AM","","","01514-24-PAD-R1-7 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","7 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:49:51 AM","2025-03-13 10:49:51 AM","","","01514-24-PAD-R1-8 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","8 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:49:51 AM","2025-03-13 10:49:52 AM","","","01514-24-PAD-R1-9 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","9 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:49:52 AM","2025-03-13 10:49:52 AM","","","01514-24-PAD-R1-10 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","10 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:49:52 AM","2025-03-13 10:49:52 AM","","","01514-24-PAD-R1-11 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","11 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:49:52 AM","2025-03-13 10:49:52 AM","","","01514-24-PAD-R1-12 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","12 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:49:52 AM","2025-03-13 10:49:52 AM","","","01514-24-PAD-R1-13 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","13 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:49:52 AM","2025-03-13 10:49:53 AM","","","01514-24-PAD-R1-14 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","14 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-13 10:49:53 AM","2025-03-13 10:49:53 AM","","","01514-24-PAD-R1-15 of 15","C:\Users\Work Test 2\Desktop\01514-24-PAD-R1.dwg","15 of 15","","","AutoCAD PDF (General Documentation).pc3","C:\Users\Work Test 2\Desktop\TEST.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"JF","2","","","","","2025-03-13 10:49:54 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","2025-03-14 12:54:38 PM","","Work Test 2","COMPASS 2025","","","","","","","","","",""
"SH","1","","","","2025-03-14 12:54:38 PM","2025-03-14 12:54:41 PM","","","01262-24-PAD-R0P1-1 of 6","M:\Jobs\2024\01262-24\Drafting\Drawings\01262-24-PAD-R0P1.dwg","1 of 6","","","AutoCAD PDF (General Documentation).pc3","M:\Jobs\2024\01262-24\Drafting\Drawings\Pad Site 10-12-66-6-6_Rev0 Prelim.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","1","","","","2025-03-14 12:54:41 PM","2025-03-14 12:54:42 PM","","","01262-24-PAD-R0P1-2 of 6","M:\Jobs\2024\01262-24\Drafting\Drawings\01262-24-PAD-R0P1.dwg","2 of 6","","","AutoCAD PDF (General Documentation).pc3","M:\Jobs\2024\01262-24\Drafting\Drawings\Pad Site 10-12-66-6-6_Rev0 Prelim.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","1","","","","2025-03-14 12:54:42 PM","2025-03-14 12:54:42 PM","","","01262-24-PAD-R0P1-3 of 6","M:\Jobs\2024\01262-24\Drafting\Drawings\01262-24-PAD-R0P1.dwg","3 of 6","","","AutoCAD PDF (General Documentation).pc3","M:\Jobs\2024\01262-24\Drafting\Drawings\Pad Site 10-12-66-6-6_Rev0 Prelim.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","1","","","","2025-03-14 12:54:42 PM","2025-03-14 12:54:43 PM","","","01262-24-PAD-R0P1-4 of 6","M:\Jobs\2024\01262-24\Drafting\Drawings\01262-24-PAD-R0P1.dwg","4 of 6","","","AutoCAD PDF (General Documentation).pc3","M:\Jobs\2024\01262-24\Drafting\Drawings\Pad Site 10-12-66-6-6_Rev0 Prelim.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","1","","","","2025-03-14 12:54:43 PM","2025-03-14 12:54:44 PM","","","01262-24-PAD-R0P1-5 of 6","M:\Jobs\2024\01262-24\Drafting\Drawings\01262-24-PAD-R0P1.dwg","5 of 6","","","AutoCAD PDF (General Documentation).pc3","M:\Jobs\2024\01262-24\Drafting\Drawings\Pad Site 10-12-66-6-6_Rev0 Prelim.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","1","","","","2025-03-14 12:54:44 PM","2025-03-14 12:54:45 PM","","","01262-24-PAD-R0P1-6 of 6","M:\Jobs\2024\01262-24\Drafting\Drawings\01262-24-PAD-R0P1.dwg","6 of 6","","","AutoCAD PDF (General Documentation).pc3","M:\Jobs\2024\01262-24\Drafting\Drawings\Pad Site 10-12-66-6-6_Rev0 Prelim.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"JF","1","","","","","2025-03-14 12:54:46 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","2025-03-14 12:55:56 PM","","Work Test 2","COMPASS 2025","","","","","","","","","",""
"SH","2","","","","2025-03-14 12:55:57 PM","2025-03-14 12:55:59 PM","","","01262-24-PAD-R0P1-1 of 6","M:\Jobs\2024\01262-24\Drafting\Drawings\01262-24-PAD-R0P1.dwg","1 of 6","","","AutoCAD PDF (General Documentation).pc3","M:\Jobs\2024\01262-24\Drafting\Drawings\Pad Site 10-12-66-6-6_Rev0 Prelim.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-14 12:55:59 PM","2025-03-14 12:55:59 PM","","","01262-24-PAD-R0P1-2 of 6","M:\Jobs\2024\01262-24\Drafting\Drawings\01262-24-PAD-R0P1.dwg","2 of 6","","","AutoCAD PDF (General Documentation).pc3","M:\Jobs\2024\01262-24\Drafting\Drawings\Pad Site 10-12-66-6-6_Rev0 Prelim.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-14 12:55:59 PM","2025-03-14 12:56:00 PM","","","01262-24-PAD-R0P1-3 of 6","M:\Jobs\2024\01262-24\Drafting\Drawings\01262-24-PAD-R0P1.dwg","3 of 6","","","AutoCAD PDF (General Documentation).pc3","M:\Jobs\2024\01262-24\Drafting\Drawings\Pad Site 10-12-66-6-6_Rev0 Prelim.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-14 12:56:00 PM","2025-03-14 12:56:01 PM","","","01262-24-PAD-R0P1-4 of 6","M:\Jobs\2024\01262-24\Drafting\Drawings\01262-24-PAD-R0P1.dwg","4 of 6","","","AutoCAD PDF (General Documentation).pc3","M:\Jobs\2024\01262-24\Drafting\Drawings\Pad Site 10-12-66-6-6_Rev0 Prelim.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-14 12:56:01 PM","2025-03-14 12:56:01 PM","","","01262-24-PAD-R0P1-5 of 6","M:\Jobs\2024\01262-24\Drafting\Drawings\01262-24-PAD-R0P1.dwg","5 of 6","","","AutoCAD PDF (General Documentation).pc3","M:\Jobs\2024\01262-24\Drafting\Drawings\Pad Site 10-12-66-6-6_Rev0 Prelim.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","2","","","","2025-03-14 12:56:01 PM","2025-03-14 12:56:02 PM","","","01262-24-PAD-R0P1-6 of 6","M:\Jobs\2024\01262-24\Drafting\Drawings\01262-24-PAD-R0P1.dwg","6 of 6","","","AutoCAD PDF (General Documentation).pc3","M:\Jobs\2024\01262-24\Drafting\Drawings\Pad Site 10-12-66-6-6_Rev0 Prelim.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"JF","2","","","","","2025-03-14 12:56:04 PM","","","","","","","","","","","","Plotted"
"JS","3","","","","2025-03-14 12:59:06 PM","","Work Test 2","COMPASS 2025","","","","","","","","","",""
"SH","3","","","","2025-03-14 12:59:06 PM","2025-03-14 12:59:08 PM","","","01262-24-PAD-R0P1-1 of 6","M:\Jobs\2024\01262-24\Drafting\Drawings\01262-24-PAD-R0P1.dwg","1 of 6","","","AutoCAD PDF (General Documentation).pc3","M:\Jobs\2024\01262-24\Drafting\Drawings\Pad Site 10-12-66-6-6_Rev0 Prelim.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","3","","","","2025-03-14 12:59:08 PM","2025-03-14 12:59:09 PM","","","01262-24-PAD-R0P1-2 of 6","M:\Jobs\2024\01262-24\Drafting\Drawings\01262-24-PAD-R0P1.dwg","2 of 6","","","AutoCAD PDF (General Documentation).pc3","M:\Jobs\2024\01262-24\Drafting\Drawings\Pad Site 10-12-66-6-6_Rev0 Prelim.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","3","","","","2025-03-14 12:59:09 PM","2025-03-14 12:59:10 PM","","","01262-24-PAD-R0P1-3 of 6","M:\Jobs\2024\01262-24\Drafting\Drawings\01262-24-PAD-R0P1.dwg","3 of 6","","","AutoCAD PDF (General Documentation).pc3","M:\Jobs\2024\01262-24\Drafting\Drawings\Pad Site 10-12-66-6-6_Rev0 Prelim.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","3","","","","2025-03-14 12:59:10 PM","2025-03-14 12:59:10 PM","","","01262-24-PAD-R0P1-4 of 6","M:\Jobs\2024\01262-24\Drafting\Drawings\01262-24-PAD-R0P1.dwg","4 of 6","","","AutoCAD PDF (General Documentation).pc3","M:\Jobs\2024\01262-24\Drafting\Drawings\Pad Site 10-12-66-6-6_Rev0 Prelim.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","3","","","","2025-03-14 12:59:10 PM","2025-03-14 12:59:11 PM","","","01262-24-PAD-R0P1-5 of 6","M:\Jobs\2024\01262-24\Drafting\Drawings\01262-24-PAD-R0P1.dwg","5 of 6","","","AutoCAD PDF (General Documentation).pc3","M:\Jobs\2024\01262-24\Drafting\Drawings\Pad Site 10-12-66-6-6_Rev0 Prelim.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"SH","3","","","","2025-03-14 12:59:11 PM","2025-03-14 12:59:12 PM","","","01262-24-PAD-R0P1-6 of 6","M:\Jobs\2024\01262-24\Drafting\Drawings\01262-24-PAD-R0P1.dwg","6 of 6","","","AutoCAD PDF (General Documentation).pc3","M:\Jobs\2024\01262-24\Drafting\Drawings\Pad Site 10-12-66-6-6_Rev0 Prelim.pdf","Previous paper size (215.90 x 355.60 MM)","0","Plotted"
"JF","3","","","","","2025-03-14 12:59:14 PM","","","","","","","","","","","","Plotted"
"JS","4","","","","2025-03-14 1:00:11 PM","","Work Test 2","COMPASS 2025","","","","","","","","","",""
